ID,symbol,name,country,sector,industry,ev,employees,# of shares,revenue 2023,revenue 2022,revenue 2021,revenue 2020,ebitda 2023,ebitda 2022,ebitda 2021,ebitda 2020,stock price 2018-10-30,stock price 2018-11-30,stock price 2018-12-30,stock price 2019-01-30,stock price 2019-02-28,stock price 2019-03-30,stock price 2019-04-30,stock price 2019-05-30,stock price 2019-06-30,stock price 2019-07-30,stock price 2019-08-30,stock price 2019-09-30,stock price 2019-10-30,stock price 2019-11-30,stock price 2019-12-30,stock price 2020-01-30,stock price 2020-02-28,stock price 2020-03-30,stock price 2020-04-30,stock price 2020-05-30,stock price 2020-06-30,stock price 2020-07-30,stock price 2020-08-30,stock price 2020-09-30,stock price 2020-10-30,stock price 2020-11-30,stock price 2020-12-30,stock price 2021-01-30,stock price 2021-02-28,stock price 2021-03-30,stock price 2021-04-30,stock price 2021-05-30,stock price 2021-06-30,stock price 2021-07-30,stock price 2021-08-30,stock price 2021-09-30,stock price 2021-10-30,stock price 2021-11-30,stock price 2021-12-30,stock price 2022-01-30,stock price 2022-02-28,stock price 2022-03-30,stock price 2022-04-30,stock price 2022-05-30,stock price 2022-06-30,stock price 2022-07-30,stock price 2022-08-30,stock price 2022-09-30,stock price 2022-10-30,stock price 2022-11-30,stock price 2022-12-30,stock price 2023-01-30,stock price 2023-02-28,stock price 2023-03-30,stock price 2023-04-30,stock price 2023-05-30,stock price 2023-06-30,stock price 2023-07-30,stock price 2023-08-30,stock price 2023-09-30,profitability 2023,profitability 2022,profitability 2021
362,AB6.F,AUTOBACS SEVEN LTD,Japan,Automotive,Auto Parts,-15863393280,4477,77948096,"236235000000,0","228586000000,0","220449000000,0","221400000000,0","16609000000,0","15638000000,0","15020000000,0","10644000000,0","109,821053","101,273521","101,014880","109,910020","110,749718","79,178976","-110,762752","-103,946728","-106,317818","-107,412525","-107,029881","-89,867212","109,984728","112,529985","108,001273","101,487463","96,145839","68,222226","-43,943828","-45,528129","-47,113591","-45,102131","-44,756317","-39,489995","27,732673","26,942729","27,027396","27,782991","27,634421","24,718987","-18,200263","-17,980000","-17,635885","-18,852153","-18,889234","-16,171531","11,247619","10,365909","10,323809","10,400000","10,585000","10,386957","9,563158","9,759091","9,472727","9,845238","10,132609","9,740909","9,483333","9,554545","9,719048","9,802273","9,770000","9,826087","9,867647","9,971429","9,630000","9,590476","9,718182","10,050000","7181999999,044891","6299999998,985587","3995999998,9438486"
363,ZIL2.DE,ELRINGKLINGER AG NA O.N.,Germany,Automotive,Auto Parts,767555264,9606,63360000,"1798430000,0","1624389000,0","1480438000,0","1727025000,0","176507000,0","225146000,0","156812000,0","183070000,0","8,117045","7,631818","7,281177","7,582045","6,895500","6,022857","6,474000","5,941364","5,257368","5,268261","4,731136","5,745476","6,404545","7,763809","8,248889","7,236364","6,696000","4,595000","4,689000","4,899250","5,554762","5,500435","5,844286","6,088182","7,850000","11,208572","14,593000","15,448000","14,929000","13,908696","13,482500","14,508500","15,964545","14,178636","14,120000","12,753182","11,728095","12,178182","10,847619","11,751905","10,215500","8,708043","8,183158","7,500000","7,765455","7,444048","7,750000","6,627045","6,762619","7,321818","7,014524","7,767273","8,340250","8,592391","9,655882","9,616191","8,348500","8,062619","6,289318","6,007500","91687004,34858257","87924003,40914457","71017004,89474826"
364,ZIL2.F,ELRINGKLINGER AG NA O.N.,Germany,Automotive,Auto Parts,763705600,9606,63360000,"1798430000,0","1624389000,0","1480438000,0","1727025000,0","176507000,0","225146000,0","156812000,0","183070000,0","8,111818","7,678182","7,335588","7,588409","6,873750","6,019762","6,501000","5,947273","5,236842","5,219565","4,708636","5,715952","6,417273","7,737619","8,255555","7,230455","6,714500","4,658636","4,701500","4,858000","5,567857","5,493478","5,859524","6,053636","7,888182","11,253810","14,557000","15,395000","14,905000","13,889565","13,493500","14,557000","16,021818","14,175000","14,127727","12,778636","11,690476","12,175455","10,882381","11,768095","10,176250","8,714565","8,192895","7,545455","7,792500","7,420476","7,765000","6,593409","6,728571","7,266818","7,012857","7,758636","8,344250","8,530435","9,631471","9,681667","8,366000","8,048810","6,310682","6,055000","91687004,3267723","87924003,39204605","71017004,87019871"
365,UQ1.F,"UNIQURE N.V.  EO -,05",Netherlands,Pharma,Biotechnology,-201846992,501,47781300,"106483000,0","524002000,0"," 37514000,0","  7281000,0",0,"347579000,0",0,0,"24,445455","24,190909","24,858824","26,509091","35,160000","54,209524","50,870000","53,340909","64,973684","62,369565","49,709091","42,590476","39,358182","47,530000","59,900556","60,159091","54,510999","41,149091","49,563000","55,664000","53,562857","37,816087","33,847619","33,025000","32,237273","36,737619","36,934500","31,214500","30,090500","27,681305","28,097500","26,717000","27,761364","23,493636","24,285000","28,865000","25,631429","27,215909","21,735476","16,676905","14,832000","14,931739","16,276316","13,414318","14,487955","22,155952","20,180000","19,265909","19,124048","21,442046","22,099048","20,091818","19,561250","18,545652","17,565882","18,862857","15,304000","9,539524","8,038182","7,980000","17688001,86864219","17437999,419277366","9484001,589721918"
366,2EM.F,"ERGOMED PLC  LS -,01",United Kingdom,Pharma,Biotechnology,721378944,1400,51033100,"145262000,0","118581000,0"," 86391000,0"," 68255000,0","24404000,0","19671000,0","17874000,0","8971000,0","1,650909","1,633636","1,635882","1,877727","2,034000","1,901905","1,995500","2,436364","3,003158","3,217391","3,518182","3,398095","3,520909","4,284762","4,468889","4,927727","5,205500","4,157273","4,922500","4,410000","4,681905","5,623478","6,567619","7,565455","8,701818","8,911428","10,763000","11,737500","13,360000","13,715217","12,827500","14,412500","14,229546","13,350000","14,654545","16,322727","15,957143","16,525000","15,969048","14,795238","12,707500","14,128261","15,498947","11,997273","11,454545","11,586667","14,013043","12,703636","12,981905","14,425455","14,578095","13,821818","13,052000","11,688696","11,085882","11,677143","10,840000","11,480000","11,844546","13,640000","1916029,5598649401","983036,6722049718","974040,359121853"
367,D6H.DE,DATAGROUP SE  INH. O.N.,Germany,Telecom,Information Technology Services,509397824,3500,8331000,"501409891,47","444707741,02","358211444,93",0,"3542112932,99","68456141,84","42427492,38",0,"33,656286","33,159555","30,950043","32,448677","34,612880","35,095047","38,206488","40,443442","43,043596","44,374701","43,131288","45,490972","50,164149","56,608480","60,054765","63,385568","65,697970","48,474253","55,197499","54,910000","51,697619","54,669565","55,714286","47,750000","43,747728","44,228572","46,277500","57,365000","58,870000","62,573913","63,010000","60,885000","66,640909","64,290908","69,136364","76,109092","76,219048","81,777272","87,780952","90,680952","83,825000","83,769565","79,668421","76,009091","70,836363","69,190476","69,082609","57,709091","55,757143","62,340909","65,890476","67,922727","70,619999","65,413044","66,900000","60,533333","59,895000","57,066667","55,177273","53,700001","881041392,1438118","11037335,271228943","22240097,826314665"
368,D6H.F,DATAGROUP SE  INH. O.N.,Germany,Telecom,Information Technology Services,491069632,3500,8331000,"501409891,47","444707741,02","358211444,93",0,"3542112932,99","68456141,84","42427492,38",0,"33,720769","33,033717","30,844949","32,260508","34,616588","34,724706","38,103882","40,223423","42,944025","43,974322","43,019679","45,223529","49,917112","56,475295","60,035295","63,754652","66,068470","49,334680","55,275000","55,070000","51,726190","54,704348","55,680952","47,843182","43,838636","44,111905","45,997500","56,845000","58,390000","62,204348","62,590000","60,410000","66,150000","64,227272","68,295454","75,718182","76,109523","81,281819","87,795238","90,204761","83,600000","83,504347","79,521052","76,109091","70,772728","68,538095","69,300000","57,840909","55,804762","61,631818","65,928571","67,854545","70,370000","65,252174","66,641177","60,861905","59,660000","56,952381","55,059091","53,900000","881041392,1386375","11037335,003492674","22240097,39432609"
369,JST.DE,JOST WERKE SE INH. O.N.,Germany,Automotive,Auto Parts,929940992,3600,14900000,"1264606000,0","1050931000,0"," 794410000,0"," 736347000,0","145804000,0","122673000,0","85244000,0","94404000,0","28,444461","29,246774","25,745623","27,136669","28,222480","28,282421","32,067343","29,657924","31,461494","29,088745","25,948604","26,803252","24,741537","29,423505","34,071086","35,187914","33,432423","23,120809","23,465526","25,536952","28,441787","30,567725","33,051189","32,617596","32,829559","36,267485","40,530247","42,081363","45,527194","51,177411","52,463035","53,952349","53,427273","50,202273","53,509091","53,777273","48,483333","48,679545","47,197619","48,142857","43,735000","39,550000","35,894737","37,672728","39,827273","38,016667","41,826087","37,513637","39,052381","47,440909","52,404762","53,463637","52,815000","50,465217","50,114705","49,380953","49,717500","50,319048","48,363636","49,400000","32324006,378021125","20143007,580649305","266283010,90916654"
370,JST.F,JOST WERKE SE INH. O.N.,Germany,Automotive,Auto Parts,920256000,3600,14900000,"1264606000,0","1050931000,0"," 794410000,0"," 736347000,0","145804000,0","122673000,0","85244000,0","94404000,0","28,466730","29,230864","25,627337","26,886799","28,157201","28,381347","31,855616","29,510457","31,175181","28,896829","26,073999","26,703255","24,744308","29,159720","34,019674","35,207820","33,170001","23,160279","23,292133","25,397775","28,166383","30,390646","32,745085","32,492660","32,704608","35,972849","40,478395","41,884609","45,438187","50,960511","52,263119","53,604449","53,309091","50,147727","53,254545","53,804545","48,426191","48,597728","46,909523","48,164286","43,657500","39,576087","35,944736","37,543182","39,859091","37,809524","41,908696","37,461364","38,757143","47,229546","52,471429","53,472727","52,625000","50,286956","49,770589","49,176191","49,509999","50,040476","48,272727","48,425001","32324006,31159639","20143007,50169964","266283010,7955516"
371,30L3.F,"SOLUTIONS 30 INH.EO-,1275",Luxembourg,Telecom,Information Technology Services,274646688,7222,107019000,"904590000,0","869167000,0","814765000,0","682205000,0","17801000,0","76604000,0","96796000,0","93973000,0","10,347727","9,150114","8,671176","10,256818","11,191000","11,057143","11,937000","10,455682","8,455789","9,297174","8,409091","9,251905","9,378864","10,332143","9,853611","10,456364","10,871750","7,679091","8,343750","10,797500","11,339048","13,365217","14,085238","15,511364","17,337727","16,868571","13,617750","12,273000","10,119250","10,154130","11,564500","8,950025","4,940364","6,870909","7,280318","8,663136","7,832476","7,220818","6,869857","6,629952","7,003900","7,475652","6,755368","5,448909","4,339818","3,387762","3,302783","2,648864","2,124333","1,921227","1,744333","2,049023","2,286150","2,305957","2,322235","2,934476","2,939700","2,895048","2,798273","2,789000",-1,-1,"5233002,83737642"
372,ADV.F,ADTRAN NETW.SE INH O.N.,Germany,Telecom,Communication Equipment,1073796992,2089,52017000,"712114000,0","603317000,0","564958000,0","556821000,0","95005000,0","48071000,0","27536000,0","11605000,0","6,590000","7,646591","6,680294","6,906364","7,353500","8,848095","8,989500","7,091818","6,662105","6,877826","6,101818","6,272381","6,305455","7,448571","7,986111","8,022727","7,512000","5,067500","5,469000","5,750000","5,899048","6,536522","7,468095","6,465000","6,279091","6,910476","7,029500","8,364000","9,185000","9,453913","10,059000","10,364000","11,357273","12,646364","12,986364","12,977273","11,849524","12,713636","13,162857","13,209524","14,882000","15,074783","15,575790","15,674091","16,000000","17,447619","18,313913","18,928182","19,622381","20,721818","21,540000","22,349091","22,581000","22,266087","20,295294","19,830952","19,493000","19,950000","19,951364","19,990000","73151011,30253136","64276022,33772944","58388038,99611389"
373,ADV.DE,ADTRAN NETW.SE INH O.N.,Germany,Telecom,Communication Equipment,1078998656,2089,52017000,"712114000,0","603317000,0","564958000,0","556821000,0","95005000,0","48071000,0","27536000,0","11605000,0","6,648182","7,666364","6,718824","6,893409","7,388500","8,830714","8,971500","7,115909","6,660000","6,897391","6,100909","6,310476","6,335909","7,463810","7,983889","8,043636","7,498500","5,087955","5,457250","5,750000","5,914762","6,508696","7,496667","6,448182","6,289545","6,912381","7,027000","8,381500","9,207000","9,481304","10,076500","10,382000","11,361818","12,643636","13,000909","12,981818","11,904762","12,732727","13,197143","13,280000","14,922000","15,093913","15,543684","15,685909","16,004545","17,502381","18,369130","18,936818","19,704286","20,755455","21,556190","22,391818","22,606000","22,277391","20,370588","19,892381","19,579000","19,998571","19,974546","20,100000","73151011,35728283","64276022,44593739","58388039,18501801"
374,NB11.F,"VAXART INC.  DL-,10",United States,Pharma,Biotechnology,48188832,164,151968000," 107000,0"," 892000,0","4046000,0","9862000,0",0,"-69747000,0","-31019000,0","-10865000,0","3,135909","2,436364","2,317059","1,699545","1,705000","1,668095","1,026590","0,627241","0,592174","0,617648","0,586182","0,533900","0,256909","0,223429","0,219444","0,397364","1,198250","1,747273","2,172500","2,550000","3,087619","9,856522","7,283333","5,616818","5,320455","4,709048","5,944500","6,217500","7,457500","5,457391","5,233700","5,648600","6,478364","6,394182","7,464909","7,128364","5,982762","6,132000","5,850952","4,875667","4,233200","4,373957","4,121737","3,195182","3,146909","3,952143","3,701870","2,592227","1,839714","1,412364","0,969652","0,998109","0,901970","0,721078","0,635635","1,038771","0,845200","0,685752","0,688618","0,755600","9600999,563241895","5156999,309090972","1222998,4464737098"
375,4A3.F,IMMATICS N.V.,Germany,Pharma,Biotechnology,339048448,210,80397800,"172831000,0"," 34763000,0"," 31253000,0"," 18449000,0","57282000,0","-86349000,0",0,"-28459000,0",,,,,,,,,,,,,,,,,,,,,,"9,992778","8,747143","7,950909","9,588182","8,685714","8,382000","9,068000","9,185000","10,030435","10,206500","9,353500","9,791364","10,070455","10,162273","11,960000","11,474286","10,630909","10,546667","10,059048","7,965500","6,759565","7,883895","6,657818","7,654000","9,169667","11,701304","10,801136","11,014048","10,250864","9,143857","7,892727","7,891600","7,179217","6,118824","8,937143","10,484500","10,509048","11,025455","11,020000","6215005,918935233","5656996,073510429","7523998,492468095"
376,60V.F,KYB CORPORATION,Japan,Automotive,Auto Parts,42124496896,13920,25138800,"431205000000,0","388360000000,0","328037000000,0","381584000000,0","52123000000,0","49471000000,0","37747000000,0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,117661","43,570544","40,359398","-20,110645","-23,003023","-26,209485","-25,075109","-22,315579","-17,506928","22,536190","22,918409","22,665714","23,667619","22,699750","21,382957","20,336842","20,827273","20,868182","21,466667","22,678261","23,063636","21,390476","23,254545","23,038095","24,100000","24,890000","26,243478","27,341177","29,295238","30,020000","31,085714","29,736364","30,000000","11624000000,808174","9296000000,8515","11248000001,115969"
377,64M.F,EXEDY CORP.,Japan,Automotive,Auto Parts,-15546819584,11725,46954700,"285639000000,0","261095000000,0","227420000000,0","263899000000,0","30890000000,0","39891000000,0","28624000000,0","35591000000,0",,,,,,,,,,,,,,,,,,,,,,,,,,,"24,957453","27,786110","32,177536","28,135512","-24,313793","-22,838661","-24,232486","-24,329131","-24,635708","-22,155817","12,743619","12,727545","12,762000","12,725524","12,589700","11,716174","10,805263","11,731818","12,036364","12,366667","12,782609","12,272727","11,600000","11,313636","11,023809","11,345455","12,045000","12,204348","12,323530","13,819048","14,545000","15,104762","15,454545","16,550000","12444999999,496704","14803999999,610268","16999999999,456861"
378,FCV.F,F.C.C. CO. LTD,Japan,Automotive,Auto Parts,-55255052288,7970,49727700,"218939000000,0","170971000000,0","146157000000,0","171060000000,0","27073000000,0","24770000000,0","21899000000,0","22744000000,0","0,988748","0,970739","0,897058","0,929455","0,888788","0,496400","-1,533289","-1,527856","-1,490002","-1,441285","-1,294554","-1,049214","2,446346","2,691244","2,714181","2,619199","2,445529","1,544217","-1,546728","-1,720609","-1,950149","-1,818781","-1,766015","-1,130540","7,500863","7,682624","7,157593","6,409009","6,215369","4,616218","-15,936556","-15,071598","-14,611652","-13,997671","-13,550651","-11,718527","11,842857","11,604545","11,209524","11,409524","10,710000","9,832609","9,126316","9,468182","9,397727","9,671429","10,350000","9,738636","9,411905","9,572727","9,261905","9,438636","9,925000","10,243478","10,723529","11,252381","11,450000","11,576190","11,622727","11,950000","8545999997,959035","10906999997,769276","6936999997,476823"
379,SFQ.DE,SAF-HOLLAND SE  INH EO 1,Germany,Automotive,Auto Parts,1090282624,6136,45394300,"1565089000,0","1246583000,0"," 959519000,0","1284155000,0","149272000,0","115817000,0","74045000,0","75595000,0","12,224887","12,450627","11,065494","10,286231","10,071843","9,819801","10,528867","10,470682","9,787632","9,833478","8,379091","8,247857","6,513182","7,309762","7,271111","6,997046","6,352250","4,189227","4,332800","4,901750","5,507143","5,280217","6,306905","6,709545","7,596136","9,059048","10,848000","11,394000","11,947000","12,715652","13,075000","13,495500","12,950909","11,359091","12,120000","11,526364","11,780476","12,482273","11,932381","12,051429","11,267500","8,817391","7,198421","7,332045","7,231364","6,670238","8,266087","7,163864","6,823571","8,787955","9,021190","9,819773","11,178000","11,401304","12,364118","12,966190","11,734000","12,927619","11,858636","11,435000","36252007,30399957","24654009,41383928","24463014,724594828"
